Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Charge per Tenure,Revenue Share,Service Count
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.75,856.5,2610,0.42021276595744683,0.16631578947368422,0
1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,19.7,1275.85,4235,0.3078125,0.16589473684210526,0
1,0,1,1,68,1,2,1,2,2,2,0,2,2,2,1,2,110.2,7467.5,4108,1.5971014492753624,0.928,5
1,0,1,1,69,1,0,1,2,2,0,2,2,2,2,1,1,106.35,7261.75,6315,1.5192857142857141,0.895578947368421,5
0,0,1,0,56,1,2,1,0,2,2,2,0,0,0,0,2,90.55,5116.6,6161,1.5885964912280701,0.7625263157894736,3
0,0,1,1,10,1,0,0,0,2,2,0,0,2,1,1,3,65.9,660.05,5289,5.990909090909091,0.5549473684210526,3
1,0,0,0,63,1,2,1,2,2,2,2,2,0,1,0,1,104.5,6590.8,4908,1.6328125,0.88,5
0,0,1,1,24,0,1,0,2,2,2,2,0,2,2,1,3,52.5,1208.15,3303,2.1,0.4421052631578947,5
0,0,0,0,19,1,2,0,0,0,2,0,0,0,0,1,3,56.1,1033.9,3367,2.805,0.47242105263157896,1
1,0,1,1,22,1,2,1,0,0,2,0,2,0,0,1,2,88.75,1885.15,5585,3.858695652173913,0.7473684210526316,2
0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,1,0,26.0,2006.95,6170,0.36619718309859156,0.21894736842105264,0
0,0,1,0,49,1,0,1,0,2,2,0,2,2,0,0,2,99.4,5025.0,4725,1.9880000000000002,0.8370526315789474,4
1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,3088.25,2531,1.7011627906976745,0.6160000000000001,4
1,0,0,0,57,1,0,0,0,2,0,2,0,0,1,1,3,54.65,3134.7,4223,0.9422413793103448,0.46021052631578946,2
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.55,8312.4,5076,1.582876712328767,0.9730526315789474,6
0,1,0,0,46,1,2,1,0,2,2,0,2,2,0,1,2,104.45,4863.85,4103,2.222340425531915,0.8795789473684211,4
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.15,6637.9,4311,1.2486301369863015,0.7675789473684211,6
1,0,1,1,35,1,0,1,0,2,0,2,2,0,1,1,2,89.7,3165.6,2775,2.4916666666666667,0.7553684210526316,3
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,2,92.4,6786.1,5527,1.2657534246575344,0.7781052631578947,6
0,0,1,1,28,1,0,2,1,1,1,1,1,1,1,0,3,19.9,543.0,2987,0.6862068965517241,0.16757894736842105,0
1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,0,18.85,867.3,2653,0.4097826086956522,0.15873684210526318,0
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.75,25.75,2569,12.875,0.2168421052631579,0
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,20.95,109.5,5554,2.992857142857143,0.17642105263157895,0
0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,4692.95,5893,1.980612244897959,0.8172631578947368,4
1,0,1,1,25,1,2,2,1,1,1,1,1,1,0,1,0,25.4,546.85,5250,0.9769230769230769,0.21389473684210525,0
1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,0,19.7,1274.05,5431,0.3030769230769231,0.16589473684210526,0
1,0,0,0,50,0,1,0,2,2,0,0,0,0,0,1,3,35.0,1782.4,5629,0.6862745098039216,0.29473684210526313,2
0,0,1,1,52,1,2,1,0,0,2,0,2,2,1,0,0,101.25,5301.1,5954,1.9103773584905661,0.8526315789473684,3
1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,280.35,4444,14.040000000000001,0.5911578947368421,0
0,1,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,90.95,2897.95,5936,2.7560606060606063,0.7658947368421053,2
1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,3371.0,5264,1.6054347826086954,0.6218947368421052,4
1,0,1,0,9,1,2,1,2,0,0,0,0,2,0,1,2,88.05,801.3,2715,8.805,0.7414736842105263,2
0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.1,1079.45,5755,0.3654545454545455,0.16926315789473687,0
0,0,1,1,64,1,2,1,2,2,0,2,2,2,2,0,0,110.3,6997.3,5574,1.696923076923077,0.9288421052631579,5
0,0,0,0,12,1,0,1,2,0,0,0,2,0,1,1,1,85.15,979.05,2452,6.550000000000001,0.7170526315789474,2
1,1,1,0,67,1,0,0,2,2,0,2,0,0,1,1,0,60.95,4119.4,5792,0.8963235294117647,0.5132631578947369,3
0,0,0,0,45,1,2,0,2,0,0,2,0,2,2,0,3,73.55,3349.1,2280,1.5989130434782608,0.6193684210526316,3
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,46.0,492.1,3903,4.181818181818182,0.3873684210526316,0
0,1,0,0,29,1,2,0,2,2,0,0,0,0,0,1,0,58.55,1718.95,2044,1.9516666666666667,0.49305263157894735,2
0,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,0,24.6,605.25,4147,0.9840000000000001,0.20715789473684212,0
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,1,3,19.75,1344.5,4485,0.2947761194029851,0.16631578947368422,0
1,0,0,0,51,1,0,1,2,0,0,0,2,0,1,0,3,86.35,4267.15,5311,1.660576923076923,0.727157894736842,2
0,0,1,0,45,1,2,2,1,1,1,1,1,1,2,0,3,25.5,1121.05,3146,0.5543478260869565,0.21473684210526317,0
0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,19.0,918.7,4066,0.38,0.16,0
0,0,1,0,29,1,0,2,1,1,1,1,1,1,2,1,3,19.55,521.8,5758,0.6516666666666667,0.16463157894736843,0
1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,4469.1,2283,2.6853658536585363,0.9271578947368421,5
1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1729.35,3080,2.6826923076923075,0.5873684210526315,0
0,0,0,0,22,0,1,0,0,0,2,0,2,2,0,1,2,50.6,1073.3,2854,2.2,0.42610526315789476,3
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.6,4566.5,4369,0.8986301369863013,0.5524210526315789,6
1,0,1,1,33,1,0,0,0,2,2,2,2,2,2,0,1,82.1,2603.1,2281,2.414705882352941,0.6913684210526315,5
0,0,0,0,23,1,0,1,0,2,0,2,0,0,0,1,3,79.1,1783.75,3619,3.295833333333333,0.6661052631578946,2
1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,6322.1,6487,1.2950000000000002,0.7633684210526316,6
0,0,0,1,3,1,0,2,1,1,1,1,1,1,1,1,1,20.55,57.4,2774,5.1375,0.17305263157894737,0
1,0,0,0,56,1,0,0,0,2,0,2,2,2,1,1,0,75.75,4284.65,6487,1.3289473684210527,0.6378947368421053,4
1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,110.0,7138.65,6351,1.6666666666666667,0.9263157894736842,5
1,0,1,0,71,1,0,2,1,1,1,1,1,1,1,0,2,20.85,1539.75,4837,0.28958333333333336,0.17557894736842106,0
0,1,0,0,14,1,2,1,0,0,2,0,0,0,0,1,0,80.35,1058.1,3276,5.3566666666666665,0.6766315789473684,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.15,123.8,4840,23.383333333333336,0.5907368421052632,0
1,0,0,0,40,1,0,0,2,0,2,0,0,2,0,0,2,67.45,2731.0,4714,1.6451219512195123,0.5680000000000001,3
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.75,20.75,2791,10.375,0.17473684210526316,0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,69.9,497.3,4562,8.7375,0.5886315789473685,0
0,0,1,0,15,1,2,0,0,0,0,0,0,0,0,1,2,51.1,711.15,4858,3.19375,0.4303157894736842,0
1,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.55,1898.1,6305,0.3548611111111111,0.2151578947368421,0
0,0,1,1,54,1,2,0,2,0,0,2,0,0,2,0,0,60.0,3273.95,4798,1.0909090909090908,0.5052631578947369,2
1,0,1,0,31,1,2,1,2,2,0,2,0,0,0,1,1,90.55,2929.75,5722,2.8296875,0.7625263157894736,3
0,0,0,0,11,1,0,1,2,0,0,0,0,0,0,0,2,76.4,838.7,4033,6.366666666666667,0.6433684210526316,1
0,1,0,0,18,1,0,1,0,0,2,0,0,2,0,1,2,84.95,1443.65,3878,4.471052631578948,0.7153684210526317,2
0,1,0,0,72,1,2,1,2,2,0,2,2,2,2,1,0,110.1,7746.7,5232,1.5082191780821916,0.9271578947368421,5
0,1,0,0,71,1,2,1,0,2,0,0,2,2,0,1,1,99.65,6951.15,4241,1.3840277777777779,0.8391578947368421,3
1,1,0,0,5,0,1,0,0,0,2,2,2,0,0,0,1,45.4,214.75,2599,7.566666666666666,0.3823157894736842,3
1,0,1,0,38,1,2,0,0,0,2,2,0,2,1,0,1,69.0,2669.45,4487,1.7692307692307692,0.5810526315789474,3
1,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,0,48.65,235.2,3307,8.108333333333333,0.40968421052631576,1
0,1,0,0,52,1,2,0,2,0,2,0,0,0,2,0,0,59.85,3103.25,5085,1.129245283018868,0.504,2
0,0,0,0,68,1,2,0,0,2,2,0,2,2,2,1,2,80.65,5330.2,5914,1.168840579710145,0.6791578947368422,4
1,0,1,1,69,1,0,2,1,1,1,1,1,1,1,1,1,20.55,1403.1,5366,0.2935714285714286,0.17305263157894737,0
0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2727.8,3773,1.544186046511628,0.5591578947368422,3
0,0,0,0,50,1,0,1,0,2,0,2,2,2,2,1,3,100.2,5038.45,5419,1.9647058823529413,0.8437894736842105,4
1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,1,1,44.55,1462.6,2422,1.3102941176470588,0.3751578947368421,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.35,150.6,3098,2.54375,0.1713684210526316,0
1,0,1,1,64,1,2,1,2,2,2,0,0,0,0,1,2,91.8,5960.5,5371,1.4123076923076923,0.7730526315789473,3
1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,1,0,20.2,1192.3,5216,0.33666666666666667,0.17010526315789473,0
0,0,1,0,6,1,2,0,0,0,0,0,0,0,0,0,2,50.35,314.55,3442,7.192857142857143,0.424,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,18.8,56.0,3010,4.7,0.15831578947368422,0
0,0,1,0,15,1,0,2,1,1,1,1,1,1,0,0,1,20.45,330.8,5184,1.278125,0.17221052631578948,0
1,0,1,1,13,1,0,0,0,0,0,0,2,2,1,1,2,64.75,877.35,4741,4.625,0.5452631578947369,2
0,0,0,0,23,1,2,1,0,2,0,0,2,2,0,1,1,98.7,2249.1,5781,4.1125,0.8311578947368421,3
1,1,1,0,31,1,2,1,2,0,0,0,2,0,0,0,2,89.45,2807.65,5597,2.7953125,0.7532631578947369,2
1,0,0,0,29,1,0,0,2,2,0,2,0,0,1,1,2,58.75,1696.2,5198,1.9583333333333333,0.49473684210526314,3
0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,20.7,1032.05,4074,0.414,0.1743157894736842,0
0,0,1,0,56,1,2,1,0,0,0,0,2,0,0,1,0,85.6,4902.8,6483,1.5017543859649123,0.7208421052631578,1
0,0,0,0,63,1,2,0,2,2,2,2,0,2,2,1,1,80.3,4995.35,5554,1.2546875,0.6762105263157895,5
1,0,1,0,63,1,2,0,0,0,2,2,2,2,2,0,1,79.8,5034.05,4073,1.246875,0.6719999999999999,4
1,1,1,1,24,1,2,1,2,0,0,0,0,0,0,1,2,79.85,1857.75,3412,3.194,0.6724210526315789,1
1,1,1,0,36,1,0,0,0,0,2,2,0,0,1,0,1,54.1,1992.85,4017,1.462162162162162,0.4555789473684211,2
0,0,1,0,21,1,0,0,2,0,2,2,2,2,1,0,3,80.9,1714.95,5733,3.6772727272727277,0.6812631578947369,5
1,0,1,1,13,1,2,2,1,1,1,1,1,1,1,0,0,24.5,343.6,5077,1.75,0.2063157894736842,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20.15,20.15,3960,10.075,0.16968421052631577,0
0,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,3,20.05,520.1,2010,0.7711538461538462,0.1688421052631579,0
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,1,0,19.6,1387.45,6444,0.27222222222222225,0.16505263157894737,0
1,0,0,0,66,1,2,1,2,2,2,2,2,2,1,1,0,114.3,7383.7,5303,1.7059701492537314,0.9625263157894737,6
0,0,0,0,45,1,0,1,2,2,0,0,2,2,1,1,2,100.3,4483.95,4868,2.1804347826086956,0.8446315789473684,4
0,0,1,0,22,1,0,1,0,0,0,0,2,0,0,1,1,80.0,1706.45,2640,3.4782608695652173,0.6736842105263158,1
0,0,1,0,67,1,0,2,1,1,1,1,1,1,1,1,0,20.85,1327.4,5972,0.30661764705882355,0.17557894736842106,0
0,0,1,0,68,1,2,1,0,0,2,0,2,0,2,1,0,89.95,5974.3,5672,1.3036231884057972,0.7574736842105263,2
0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.0,20.0,3763,20.0,0.16842105263157894,0
0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,48.75,179.85,3048,9.75,0.4105263157894737,0
1,0,1,0,63,1,2,0,2,2,2,2,0,2,1,0,1,80.0,5040.2,5540,1.25,0.6736842105263158,5
1,0,0,0,21,1,0,2,1,1,1,1,1,1,1,1,3,20.35,422.7,3721,0.925,0.1713684210526316,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,2448,10.125,0.1705263157894737,0
0,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.4,358.05,3561,1.0777777777777777,0.16336842105263158,0
1,0,0,0,30,1,2,1,2,0,0,0,2,2,0,1,0,100.4,2936.25,3778,3.238709677419355,0.8454736842105264,3
1,0,1,1,22,1,0,0,2,2,0,2,0,0,0,1,3,57.95,1271.8,5036,2.5195652173913046,0.48800000000000004,3
0,0,0,0,9,1,0,0,0,0,0,2,2,0,0,1,0,59.5,530.05,4011,5.95,0.5010526315789474,2
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,19.2,3007,9.6,0.1616842105263158,0
1,0,0,0,19,1,2,0,0,0,2,2,0,0,0,0,2,59.55,1144.6,3949,2.9775,0.5014736842105263,2
0,0,1,0,72,1,2,1,2,2,2,2,2,0,2,1,0,103.95,7556.9,5096,1.4239726027397261,0.8753684210526316,5
1,0,1,1,70,1,2,0,2,0,2,0,2,0,2,0,1,68.95,4858.7,4858,0.9711267605633803,0.5806315789473685,3
0,0,0,0,66,1,2,1,2,2,2,2,0,2,0,1,0,103.1,6595.0,6183,1.5388059701492536,0.8682105263157894,5
0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,1,2,24.7,149.05,3872,3.0875,0.208,0
0,1,1,1,46,1,2,1,2,2,0,2,2,2,0,1,2,110.2,4972.1,4162,2.34468085106383,0.928,5
0,0,1,1,32,1,2,0,0,2,2,0,0,0,0,0,0,62.45,2045.55,5442,1.8924242424242426,0.5258947368421053,2
1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,89.55,2187.15,2007,3.582,0.7541052631578947,3
0,0,0,0,37,1,2,0,2,2,2,2,2,0,0,1,1,78.9,2976.95,3801,2.0763157894736843,0.664421052631579,5
1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.35,178.7,4577,2.261111111111111,0.1713684210526316,0
0,0,1,1,72,1,2,0,2,0,2,0,2,0,2,1,0,71.45,5025.85,5656,0.9787671232876712,0.6016842105263158,3
1,1,1,0,71,0,1,0,2,2,2,2,0,0,2,0,1,46.35,3353.4,5421,0.64375,0.3903157894736842,4
0,0,1,0,16,1,0,1,0,2,0,0,2,2,0,1,0,94.65,1461.15,3050,5.56764705882353,0.7970526315789475,3
0,0,1,0,57,0,1,0,2,0,2,2,0,2,0,1,0,49.9,2782.4,5866,0.8603448275862069,0.4202105263157895,4
1,0,0,0,66,1,2,2,1,1,1,1,1,1,1,0,0,25.45,1699.15,4163,0.3798507462686567,0.2143157894736842,0
0,0,0,1,21,1,0,2,1,1,1,1,1,1,0,0,3,20.75,452.2,2143,0.9431818181818182,0.17473684210526316,0
1,0,1,0,66,1,2,0,2,2,2,0,0,0,2,1,1,66.1,4428.45,5933,0.9865671641791044,0.5566315789473684,3
0,0,1,0,17,1,2,0,0,2,0,0,2,2,0,1,0,75.4,1322.55,4852,4.188888888888889,0.6349473684210527,3
0,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,21.05,139.75,2158,2.338888888888889,0.17726315789473684,0
1,0,0,0,27,1,0,0,2,0,2,2,2,0,1,0,1,69.35,1927.3,2450,2.476785714285714,0.584,4
1,0,1,0,34,1,2,1,0,2,0,0,0,2,0,0,3,88.85,3000.25,4014,2.5385714285714283,0.7482105263157894,2
1,0,0,0,30,1,0,1,0,2,0,0,2,2,1,1,0,97.0,3021.3,4126,3.129032258064516,0.8168421052631579,3
1,0,0,0,33,1,0,0,0,2,2,0,2,0,0,1,1,66.4,2245.4,3843,1.9529411764705884,0.5591578947368422,3
1,0,1,1,14,1,2,0,2,2,0,0,0,2,0,0,3,69.2,944.65,2871,4.613333333333333,0.5827368421052632,3
0,0,0,1,16,1,2,1,0,0,0,2,0,0,1,1,1,79.5,1264.2,5040,4.676470588235294,0.6694736842105263,1
0,0,0,0,49,1,0,1,0,0,2,2,2,2,2,0,1,100.65,4917.75,5499,2.013,0.8475789473684211,4
0,0,1,1,70,1,2,0,2,2,2,2,2,0,2,0,0,79.7,5743.3,4848,1.1225352112676057,0.6711578947368422,5
0,0,1,1,32,1,0,0,2,2,0,2,0,0,0,0,0,61.4,1864.65,2649,1.8606060606060606,0.5170526315789473,3
0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,69.8,1221.65,2421,3.6736842105263157,0.5877894736842105,0
1,0,0,0,37,0,1,0,2,2,0,2,0,0,2,1,3,40.55,1390.85,4050,1.0671052631578946,0.3414736842105263,3
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,75.65,302.35,5396,15.13,0.6370526315789474,0
0,0,1,0,16,1,2,1,2,2,2,0,0,0,0,0,2,90.7,1374.9,4839,5.335294117647059,0.7637894736842106,3
1,0,1,0,17,1,2,1,0,2,0,0,0,0,0,1,0,80.5,1336.9,3591,4.472222222222222,0.6778947368421052,1
0,0,0,1,19,1,0,0,2,2,2,0,0,0,0,1,2,60.6,1297.8,2463,3.0300000000000002,0.5103157894736842,3
1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,6067.4,5301,1.6581967213114754,0.8517894736842105,3
1,0,1,1,51,1,2,2,1,1,1,1,1,1,2,1,3,24.95,1222.25,5461,0.47980769230769227,0.21010526315789474,0
1,0,1,1,28,1,0,2,1,1,1,1,1,1,2,1,1,20.3,487.95,2948,0.7000000000000001,0.17094736842105263,0
1,0,0,0,43,1,0,0,0,2,0,0,0,2,2,1,2,60.0,2548.55,4614,1.3636363636363635,0.5052631578947369,2
1,0,1,0,42,1,0,2,1,1,1,1,1,1,2,0,2,20.25,835.5,5940,0.47093023255813954,0.1705263157894737,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.75,44.75,4118,22.375,0.37684210526315787,0
0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,98.0,6218.45,5989,1.53125,0.8252631578947368,4
1,0,1,0,68,1,2,1,2,2,0,2,2,2,0,1,2,107.7,7320.9,5015,1.5608695652173914,0.9069473684210526,5
0,0,0,0,60,1,2,1,0,2,2,0,2,2,2,0,2,104.7,6333.8,6186,1.7163934426229508,0.8816842105263158,4
1,1,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,93.9,4200.25,3960,2.0413043478260873,0.7907368421052632,2
0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,1,86.45,5950.2,5950,1.217605633802817,0.728,6
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.4,93.4,4402,3.88,0.16336842105263158,0
0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1614.9,6146,0.3615942028985507,0.21010526315789474,0
1,0,1,1,22,1,0,1,2,0,0,0,0,0,0,0,0,75.0,1573.95,4040,3.260869565217391,0.631578947368421,1
1,0,1,0,18,1,0,1,0,0,2,2,0,0,0,0,2,78.2,1468.75,2831,4.11578947368421,0.6585263157894737,2
1,0,0,0,29,1,0,1,0,0,0,2,2,2,0,1,2,94.2,2607.6,4561,3.14,0.7932631578947369,3
1,0,0,0,31,0,1,0,0,0,2,0,2,2,1,1,2,50.05,1523.4,4529,1.5640625,0.4214736842105263,3
0,0,1,0,48,1,2,0,0,0,2,2,0,2,1,1,3,69.55,3435.6,2478,1.4193877551020408,0.5856842105263158,3
1,0,0,0,50,1,0,1,2,2,2,2,0,0,1,1,1,90.1,4549.45,6435,1.7666666666666666,0.7587368421052632,4
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,44.65,322.5,4300,5.58125,0.376,0
1,0,1,1,68,1,0,1,2,0,2,0,0,0,2,0,1,80.35,5375.15,5954,1.1644927536231884,0.6766315789473684,2
0,1,1,0,26,1,2,1,0,0,2,0,2,2,0,1,0,98.1,2510.7,3114,3.6333333333333333,0.8261052631578947,3
1,0,0,0,57,0,1,0,0,0,2,2,2,2,2,0,1,53.35,3090.05,5461,0.9198275862068965,0.44926315789473686,4
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.55,61.05,3889,4.8875,0.16463157894736843,0
1,0,1,1,19,1,0,0,2,0,0,0,0,0,1,1,0,48.95,955.6,2394,2.4475000000000002,0.41221052631578947,1
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,54.2,140.4,3167,13.55,0.45642105263157895,1
0,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,2,24.45,1493.1,6196,0.4075,0.20589473684210527,0
1,0,1,0,42,0,1,0,2,0,0,0,2,0,0,1,0,40.15,1626.05,4348,0.9337209302325581,0.33810526315789474,2
1,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1784.9,4879,0.3764705882352941,0.21557894736842106,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.35,70.35,2722,35.175,0.5924210526315788,0
1,0,1,0,66,1,2,0,2,2,2,2,2,2,2,0,0,91.7,6075.9,5453,1.3686567164179104,0.7722105263157895,6
0,0,0,0,61,1,2,1,0,0,2,0,0,2,0,0,3,89.2,5500.6,5536,1.4387096774193548,0.7511578947368421,2
1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,0,1,24.1,73.1,4463,4.82,0.20294736842105265,0
0,0,1,1,64,1,2,0,0,2,0,0,0,0,1,1,0,53.85,3399.85,4954,0.8284615384615385,0.4534736842105263,1
0,1,1,0,54,1,2,1,2,2,2,2,2,2,1,1,0,115.6,6431.05,4337,2.1018181818181816,0.9734736842105263,6
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,19.75,19.75,5809,9.875,0.16631578947368422,0
1,0,1,1,54,1,2,2,1,1,1,1,1,1,2,1,0,24.05,1230.9,4039,0.4372727272727273,0.2025263157894737,0
0,0,0,1,18,1,2,2,1,1,1,1,1,1,2,0,1,25.3,454.65,3416,1.3315789473684212,0.21305263157894738,0
1,0,0,0,3,1,0,1,0,2,0,0,0,2,0,0,2,84.3,235.05,5828,21.075,0.7098947368421052,2
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.75,6595.9,5096,1.2294520547945205,0.7557894736842106,6
1,1,1,0,60,1,0,1,0,2,2,0,2,2,1,1,2,97.95,5867.0,6150,1.6057377049180328,0.8248421052631579,4
0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,1,3,20.0,196.35,5837,1.6666666666666667,0.16842105263157894,0
1,0,1,1,61,1,0,1,0,2,2,2,2,2,1,0,1,103.9,6449.15,4079,1.6758064516129034,0.8749473684210527,5
0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,1,20.7,762.45,3733,0.5175,0.1743157894736842,0
1,0,0,0,37,1,0,2,1,1,1,1,1,1,1,0,1,20.15,785.75,4422,0.5302631578947368,0.16968421052631577,0
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,3,26.0,1776.0,5374,0.3561643835616438,0.21894736842105264,0
1,1,1,0,72,1,2,0,0,2,2,2,2,0,2,0,1,77.35,5396.25,6202,1.0595890410958904,0.6513684210526315,4
0,0,0,0,8,1,0,0,2,0,0,2,0,2,0,0,0,66.05,574.5,4157,7.338888888888889,0.5562105263157895,3
0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,3,19.9,400.3,5657,0.8652173913043477,0.16757894736842105,0
0,0,0,0,38,1,2,0,0,2,0,2,0,2,0,0,1,68.15,2656.3,3371,1.7474358974358977,0.5738947368421053,3
1,0,0,1,17,1,0,0,0,2,2,2,2,2,1,0,2,80.85,1445.95,3913,4.491666666666666,0.6808421052631578,5
0,1,0,0,70,1,2,0,0,2,2,2,2,0,2,1,0,75.5,5212.65,6024,1.0633802816901408,0.6357894736842106,4
0,0,0,0,28,1,0,1,0,0,0,0,0,2,0,1,2,80.6,2244.95,2951,2.779310344827586,0.6787368421052631,1
0,0,0,0,15,1,0,1,0,2,0,0,2,0,0,1,0,83.2,1130.0,4096,5.2,0.7006315789473685,2
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,87.55,6463.15,5341,1.1993150684931506,0.7372631578947368,6
0,0,1,0,57,1,2,1,0,2,2,2,2,2,1,1,0,109.4,6252.7,6026,1.8862068965517242,0.9212631578947369,5
0,0,1,0,46,0,1,0,2,2,0,0,2,0,0,0,2,45.55,2062.15,5565,0.9691489361702127,0.383578947368421,3
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,20.7,587.1,2492,0.667741935483871,0.1743157894736842,0
1,1,1,0,10,1,0,1,2,0,0,0,0,0,0,0,2,75.3,720.45,4254,6.845454545454545,0.6341052631578947,1
1,0,0,0,32,1,0,1,2,2,2,0,0,2,0,1,1,93.4,2979.3,3224,2.8303030303030305,0.7865263157894737,4
1,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,1,73.75,956.65,2070,5.267857142857143,0.6210526315789474,1
0,0,0,0,44,1,0,1,0,2,2,0,2,0,0,1,1,88.15,3973.2,4112,1.9588888888888891,0.7423157894736843,3
1,1,0,0,9,1,0,0,0,0,0,2,0,0,0,0,3,49.2,447.9,2145,4.92,0.41431578947368425,1
0,0,1,0,67,1,0,2,1,1,1,1,1,1,2,0,3,19.65,1335.2,4994,0.2889705882352941,0.1654736842105263,0
0,0,1,0,71,1,2,1,0,2,2,0,2,2,2,1,0,105.15,7555.0,5707,1.4604166666666667,0.8854736842105264,4
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,49.0,49.0,5289,24.5,0.4126315789473684,1
1,0,1,0,17,0,1,0,0,2,0,0,2,2,0,1,3,49.8,836.35,5575,2.7666666666666666,0.41936842105263156,3
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.95,20.95,2285,10.475,0.17642105263157895,0
